45.7,77.1,2.661455176,67.57408647
58,77.4,0.07114219523,71.18363959
53.4,69.4,2.961931782,65.85485273
41.6,59.6,6.46174574,54.28411619
53.5,82.2,5.857634655,74.70880876
65.8,48.5,4.776696743,55.59365498
100.6,62.8,4.580598267,75.83704263
82.6,56.6,3.466606088,66.18594296
56.2,46.9,4.635145935,51.38553901
69.9,45.2,0.8783576902,54.12339191
41.7,56.7,2.885045916,52.72508662
45.4,59.4,3.288836943,55.45160731
90,44.5,7.420425465,61.24837675
64.6,75.6,8.178705105,73.77795112
95.1,94.5,6.833012119,95.42830906
98.8,93.1,2.888021294,95.74163794
41.4,65.1,1.80794533,57.93220209
55.8,82.1,4.117977689,75.34754044
98.9,42.2,6.286598083,62.53918064
77.1,69.6,6.363432847,73.53573076
59.2,98.6,8.900781142,87.01449129
84,57.6,0.7656688295,67.26539933
50.6,53,8.988815816,52.70015128
54.9,88.2,6.831406265,78.00905116
62.1,56.3,0.8739621837,59.02667822
64.8,73.2,0.5214283314,71.98493262
99.6,45.2,7.842539515,63.79844329
53.8,47.8,4.200275859,50.9458734
48.7,97.1,5.560954671,83.0064566
72.2,62.5,8.468691655,66.79978095
52.4,43.6,7.707247209,46.7323949
95.8,89.8,7.865405,92.37479107
62.1,56.1,3.084336702,58.96393314
89,96.2,2.498284229,94.43169503
96,71,9.180904111,80.68870986
94.9,74.1,4.801908768,82.50712466
95.6,60.6,7.33492502,73.79355875
84.8,69.4,4.555579796,74.76772253
92,65.4,6.648784675,74.58223492
55.7,40.5,9.050245392,45.59004187
49.4,60,9.449315899,56.91927913
92.9,66.9,7.66361341,77.42935619
75.5,45.6,9.257985682,56.17965256
44.1,75.2,8.16993517,65.6232981
40.4,96.3,1.34400865,79.56136209
69.1,78,3.735886548,76.17793266
68.1,47.3,6.415837357,55.03974126
47.4,98.5,5.879239001,82.41539377
46.4,58.1,4.834979772,55.35687542
78,60.4,6.616422054,67.26471267
99.2,75.5,3.912370197,84.30862253
48.4,55.2,7.803710813,54.70733675
59.1,40.2,5.904780601,46.51880349
58.5,74.6,3.270959659,69.38471283
73.1,56.8,2.831448703,62.84567804
71.1,42.6,9.024114103,53.09808873
77,47,4.274935352,57.69530722
100.2,67.1,3.602009461,79.66050073
97.5,57.1,1.042138978,71.43658701
98.8,56.1,7.944271458,71.6291645
89.9,97.3,5.599617531,96.77764733
59.7,76.3,5.971807429,72.79980538
47.7,59.1,6.251325717,57.03119897
72.4,74.6,0.8919935709,74.43274376
74.7,55.6,7.317287788,62.67380667
68.2,84.7,1.191048024,81.13093589
83.1,51.5,0.350551864,62.68772318
75.5,93.2,5.821314063,87.87804669
100,54.1,9.480176813,70.85186283
98.1,45.8,2.467594185,64.99664088
76.4,87.4,7.104504881,84.18298076
59.2,54.1,1.501831448,56.59561384
68.5,73,8.727203433,71.85867775
62.2,46.3,2.60819693,53.00218375
88,51,9.105525169,63.59823217
74.5,86.9,0.6610418744,84.01052172
53.5,54.2,6.974119512,55.59448717
73.2,97.5,2.627578308,90.58404729
86.7,70.9,5.357970216,77.98935791
47.3,68.1,1.688119404,62.4334578
68.5,54.3,6.365374018,59.40448777
50.5,98.7,7.843067877,82.81682344
64.1,44.6,7.858215612,51.65993523
52,74.7,3.712685248,67.83096628
97.1,77.7,8.56539648,85.7035361
52.3,54.9,8.519304888,55.3024837
88.5,43.1,4.100531357,59.23102093
65.9,48.7,4.139676402,55.95306928
41.5,41.8,9.562699333,42.5955882
83.4,46.7,2.176348315,59.07436688
50,67.9,2.566022746,63.06121424
83.8,41.7,6.051513618,55.83085739
81.9,54.2,0.8184039888,64.65352532
51,60.3,3.785866123,58.43186081
40.8,91.3,9.941278851,76.23884031
85.1,44.9,5.28133465,59.56353461
51.5,78.1,3.811496835,70.24152658
45.7,80.2,8.253901026,70.05689635
53.2,81.5,2.065324701,73.13486015
62.1,90.2,3.416147689,82.36979266
80.5,69.4,7.816325979,73.14016411
65.6,64.5,6.825041134,66.46701106
63.9,75.4,5.417926862,71.62837916
94,61.4,3.506331492,72.69128158
47.5,91.1,0.09355211103,78.31991326
98.6,75.8,5.341648451,83.50688256
66.7,59.1,2.339254931,63.41339044
96.1,72.5,9.837986447,80.44633239
80.3,75.8,3.583970598,78.62178502
56.5,49.8,7.653128713,53.88887028
41,78.6,1.110354733,67.21665679
49.6,46.5,1.767224867,49.4799802
94.9,57.3,9.665322688,71.03530409
45.4,50.8,1.894055893,50.36624598
71.5,47.2,1.525838884,56.48639918
85.3,63.6,4.320560662,72.47372482
93,91.2,2.565419681,93.58807086
58,45.1,0.8362848882,50.22343433
55.7,60.6,7.6546632,60.74472576
65.6,70.3,5.033138939,69.52135844
66.8,58.8,7.620607725,61.59266249
71.9,81.1,0.069026698,79.24272389
78.8,47.5,2.111796113,58.8775018
84.1,86.3,7.326626079,87.36257836
51.9,97.3,7.726797577,83.27664222
80.8,80.4,9.372176659,82.37255206
51.5,45.8,0.3530546884,48.07062484
81.6,99.5,5.621156401,94.24199602
43.2,78.5,1.050996602,67.44196325
96,91.3,3.322019877,94.21360517
55.4,74.8,9.257326526,69.39843703
93,74.5,6.330808779,82.33454196
77,55.6,8.354475366,64.11306804
92.8,58.2,6.904768035,70.30361808
70.8,88.1,1.574850876,82.65627058
74,42.7,1.909669658,54.22715774
57.4,98.4,0.1244073516,85.04750016
85.8,96.2,0.7122041095,94.76389653
70.4,82.8,6.697188915,79.6878886
93.1,86.8,2.195612558,89.87405735
92.9,55.6,2.119023659,68.82586113
56.9,96.5,8.155045793,84.13222734
95.8,59.8,8.643961498,72.04184967
42.7,47.4,8.441500888,46.17772953
79.1,53,2.902029088,61.65846033
53.3,77.9,4.053461046,71.27998116
72.9,77.5,4.163387833,76.06158894
56.3,97.9,0.6286062416,84.22424468
83.2,59.6,8.475222478,68.29002189
52,63.7,9.950502331,61.75885393
42.8,85.8,7.408115423,72.48327508
52.1,57.5,7.924605368,55.84031961
72.4,74.6,7.213979606,73.94432782
74.4,97.1,6.543049377,90.05583335
64.8,92.5,2.774776299,84.83426808
47,87.6,5.478598323,75.69598448
55.5,71.2,2.968444494,66.56069235
63.4,61,7.736184022,63.17161722
46.7,67.9,4.185166559,62.38926776
94.9,93.1,8.138172446,94.96058699
84.8,50.3,5.413992654,63.37567853
83.5,99.6,4.000742085,95.28485156
64.9,49.5,7.338893309,56.19700934
41.4,62.1,3.128612606,56.94125867
47.2,49.9,4.517723148,50.42248271
79.1,55.3,4.950121475,64.3841969
83.6,92.6,1.281788216,89.91962723
59.7,54.4,9.25193118,57.73486028
92.5,52.2,0.3334440635,65.50592943
71.7,97.3,2.351250643,88.90237143
47.8,85.8,7.011342955,74.23757491
44,45.3,9.743480944,46.5068125
97,48,0.2458174018,64.57703373
89.3,49.5,5.145949863,62.75496042
99.2,80.7,3.779866932,88.62325283
70.5,59.7,9.566478965,63.97210896
93.7,42.1,3.255032941,60.38760434
54.4,47.2,7.482746861,50.40192277
69.3,51,8.258031529,57.16526371
96.7,67.6,5.629859687,77.86420067
76.5,69.6,4.926585611,73.83837654
82.2,47.6,9.245536127,60.78236446
66,64.5,7.785909013,66.1684786
79.6,75.2,0.1824424818,78.05932931
67.2,100.7,7.226428082,89.93367874
86.4,76.3,6.114297432,79.65529156
76.4,55.1,6.565572017,63.41386388
69.8,99.6,3.466487639,89.93227937
83.6,85.6,4.619982573,86.46165323
90.5,48.2,2.804422611,63.25469351
82.9,74.6,2.838772953,79.07028415
99,77.5,1.606283705,85.25540851
95,75.2,1.534191257,82.80956631
94.3,80.5,8.805019981,85.26145057
46.7,100.5,5.845171689,82.9082625
54.7,59.1,9.662494001,57.94320727
84.7,81.4,6.564990087,83.05575972
60.9,80.8,0.6729007373,75.1751978
83.3,63.4,3.671039414,70.36094401
79.1,69.6,7.800564244,74.69252833
95.1,98.4,5.658295067,99.28030939
73.4,79,8.737776965,78.76942034
66.5,55.2,6.975312569,60.18127528
86.4,83.8,0.6015722352,86.62201798
65.8,83.6,9.900794993,77.78547473
97.2,71.9,8.935527044,80.86469338
40.5,64.9,9.019330532,57.71667772
89.7,66.9,5.686480544,75.32917148
59.9,95.2,3.527539487,85.24953629
96.2,55.4,2.410217782,68.88612354
52.8,79.7,9.428538317,71.15825787
90.4,93,8.029828857,93.79782584
85.2,62.4,4.28652691,71.59463578
55,72.9,6.511894062,67.33568597
65.1,98.3,7.678892522,89.29286386
87.3,84.7,0.6064814883,86.21879307
69.7,82.3,1.39618754,78.91274744
83.5,91.3,0.8659813346,90.54929477
67.3,44.5,2.427660532,52.43206279
90.1,91.5,0.3451239007,91.79272859
49.1,40.2,5.989868349,43.76592621
78.4,54.8,1.301468729,64.53408266
44.6,80.5,4.497754174,68.92737954
42.2,85.1,0.7547819172,71.18121954
56.5,78.8,5.162128051,72.80149327
99.5,42.5,2.598873211,61.35850882
82.8,73.5,4.57669687,78.3379026
100,59.7,9.045710499,74.70646825
43.5,44.1,3.514848171,44.44983472
59.1,71.6,8.255310608,68.16755211
87.2,57.1,1.505771426,68.58062877
75.6,64.7,6.083583966,69.51983756
80.7,43.8,5.446879406,57.26500622
73,90.3,1.762828314,85.99638926
92.7,77.6,3.411851384,84.06668373
42.9,66,2.095990562,60.17891375
99.6,76.1,7.339133377,84.93635029
84.5,44.2,9.257482664,59.2185973
97.3,70.9,1.873873333,80.29382161
71.3,84.3,9.692818919,80.94563567
49,56.2,1.257746087,54.01384944
87.4,98.3,7.82047213,95.76306045
79.7,51.2,8.817854182,62.56537179
81.5,46.1,8.46719628,59.633427
66.2,65.9,0.8311299575,67.758955
98,93.1,7.198966056,95.6734024
76,80.5,6.898821362,80.87306685
58.4,43.9,2.211222003,49.2701608
40,71,5.552443023,61.25314421
90.5,49,5.263094076,62.99890513
82.4,86.9,6.754966409,86.27295199
88,75.7,0.6108118537,81.33317551
94.2,80.2,1.917205955,86.6784773
96.5,58,9.126894308,71.6575167
66.9,67.8,8.708791579,69.47084049
92.6,49.8,2.176553198,65.37045227
76.7,87.6,8.526494975,84.22793933
61.5,80.8,4.534842767,75.20369016
94.2,60.4,2.241970102,72.61054681
65.7,60.2,4.122545387,63.97145372
94,59.9,7.569349005,71.80036795
91,60.9,5.851914508,71.36143769
88.5,43,3.885096205,59.43239325
61.8,67.7,7.922775509,66.35901606
69,83.4,6.943729504,80.11628462
40.9,48.5,7.793958796,47.37412284
78.9,68.7,3.040449744,73.98125323
96.8,97.3,6.354666904,98.52407545
75.6,96.5,5.683570694,90.48196126
88.1,53.2,7.896493511,66.37915644
86,45.8,5.695356567,59.83665821
75.4,88.6,8.982003255,84.5559014
54.1,54.2,0.3301720029,54.3835707
87.4,76.2,5.643856446,80.53990063
69.5,54,7.98568114,60.65926214
75.3,61.6,8.234521617,66.98690037
55.2,84.2,1.419371144,75.49028456
73.2,63.2,0.1669776225,68.02572712
49.2,91.2,5.13343461,77.54722262
50.2,83.4,7.509035191,73.91194259
88.3,87.1,7.351657699,88.07369824
84.8,56.9,3.466864469,67.63331623
52,47.6,6.409439395,49.36982285
96.7,73.9,6.047033738,81.4575568
52.6,93.9,7.570574857,81.2349776
43.7,58.8,0.2322199233,53.90292344
51.7,100.3,3.461444903,85.53392556
95.4,51.7,2.73628089,66.43222804
95.5,81,8.195469761,86.00463852
52.4,72.6,8.493443105,66.45748127
72,48.5,7.600037993,56.60961425
63.9,96.4,2.439010178,86.05642291
67.5,66.6,1.037851472,67.82588504
58.7,49.2,7.591587668,52.51804478
64.5,53.4,1.449149902,57.95564362
45.8,41.8,3.966896793,44.9318598
61.3,74.4,1.276320592,70.8059483
76.5,44.9,1.239685009,56.42522994
67.5,72.8,1.74491113,71.24308619
98.4,68.4,8.403061282,78.66092965
100,57.7,9.973234941,72.46088411
52.9,98.2,3.815161911,84.75293371
90.2,70.7,3.006058112,77.27782825
80.3,80.3,0.1139417553,82.13406531
68.1,51,5.086985224,57.6168012
75.6,51.3,7.445916742,59.47476664
94.8,40.4,6.301054483,58.73333303
51.7,80.4,0.4989450554,72.65224724
70.1,62.2,8.666948704,65.67951043
92.9,74,5.938942012,80.58626854
60.2,72.4,3.401533628,69.09935609
67.5,91.2,6.293366787,83.97672418
64,84.4,8.513900225,77.74109812
97.7,76.8,9.149209754,84.43011865
89.6,57.8,4.238632489,68.5230615
70.6,99.2,0.07015358362,90.62641803
95.3,69.5,9.746857481,78.46594391
70.8,43.2,7.997867694,53.95919231
59,98.4,4.768230969,86.05225535
94.5,80.3,0.4786482967,85.46537272
48.6,95.3,5.438042931,80.96221934
81.2,69.6,6.022615953,73.96145716
62.5,70.9,3.103069475,68.54121631
78.6,96.1,3.713549367,91.79199798
41.6,99.3,5.760849903,82.10691743
76.3,45.1,8.079470486,55.4813415
71.8,59.6,4.08416913,64.73687094
90.2,79.8,5.724881838,84.92374838
63.4,98.3,1.941397944,87.71698086
45.4,70,0.6139386615,62.38634928
74.3,79.7,6.340932331,78.61682516
41.1,67.8,6.759866777,60.21626986
53.5,93.8,4.712470713,80.88811125
62.6,55.6,0.7809683484,59.67133631
68.1,80.8,1.328753014,77.56003018
78.7,48.2,5.970144264,60.14593652
69,76.2,6.939330975,74.74935702
84.5,89.7,3.616853659,88.08700246
74.4,45.6,0.8349215529,55.58462607
100.6,96.6,4.022889848,99.87708952
91.3,46.1,6.620110294,62.85259483
64.3,85.8,7.452614635,79.06879586
95.7,67.6,8.008060282,78.71277227
67.5,41.3,5.921939867,50.12618286
95.1,87,9.559174677,89.70953247
79,78.1,7.80718957,78.81656555
68.8,94.8,7.093280356,86.59903951
55.5,90.1,4.575119163,79.53142936
41,58.4,0.6700688199,53.73387948
41.1,81.1,9.110114524,68.07193974
47.4,52.7,8.744701842,52.44120371
61.5,69.7,8.036542503,67.75343264
89.8,99,9.08534692,96.46284559
62.6,89.7,1.777183254,81.57854708
63.7,72.3,1.038935036,71.07804765
59.7,68.1,9.807741352,66.52467961
85.5,94.5,5.03380256,91.90114326
41,89.3,9.398921032,74.23083945
42.1,89.8,1.127570386,75.04204205
85.6,73.8,2.099043996,79.10366042
82.4,71.8,5.791305778,76.32218623
53.2,56.8,7.100519975,56.89541498
100.1,48.9,8.843680381,66.1935433
61.3,83.9,6.532712392,77.79277183
74.2,83.3,3.919669278,80.40019184
71,86,7.493224427,82.61138139
80.8,82.2,1.51678957,82.38141069
68.2,64.8,5.411925213,67.12305222
68.7,61.9,3.478660409,66.0044098
57.7,63,5.060973797,62.31643888
46.1,62.2,8.752719947,57.91571134
96.1,92,9.384766225,94.56718548
64.1,57.2,8.929481508,60.77771683
50.8,83.4,3.312444988,74.54600452
46.9,48.3,6.999175195,49.28944729
47.3,91.7,4.099958541,78.80210271
40,50,7.043747095,46.96533066
40.3,89.1,1.577458339,73.90183852
78.9,74.4,6.344876718,77.87400443
82.5,44.2,9.281166062,56.88990115
92,71.4,4.290182935,80.02841454
46.1,62.9,9.938045226,58.13127491
41.5,61.9,6.189521974,56.63128796
81.1,58.3,8.539256741,66.98668978
52.5,73.8,0.891983597,68.27185684
42.5,45,1.458300293,44.56529985
48.6,94.1,2.173783909,80.77827644
79.6,54.1,7.197003702,64.42136248
79.8,68.4,8.030959129,72.7575277
46.7,73.8,0.6134689249,66.24335937
85.6,64.3,4.073027732,72.54798994
83.4,65.8,8.418278772,71.71618954
70.1,101,6.52031412,91.75182929
45,50.9,5.617550821,49.61592236
99.6,60.3,3.235371023,74.43463529
87.9,82.9,5.013865655,85.97550945
82.8,60.5,3.676095398,68.45337237
44.9,90.8,0.2100264606,75.90946158
46.5,88.4,8.584168574,75.18695548
57.6,89,5.438607793,78.8416934
74.2,93,0.0880579961,88.24612733
81.1,82.9,7.386144199,83.44865921
68.5,46.7,2.20695562,55.24657792
56,65.5,7.699674309,63.72294521
86.6,98.8,9.523893677,94.96441294
92,93.6,3.541530996,95.03428204
77.4,62.8,9.117335592,67.82841886
78.7,89.9,4.163310944,87.31139056
47,48.4,3.296473848,48.40660333
64.8,74.5,6.550718272,72.70831293
88.4,78.6,0.9032535904,83.13597052
65.2,42.3,3.577520305,51.39629962
54.8,67.4,5.081962341,63.68744699
79.3,76,5.410505687,77.16556541
87.4,95.5,9.664547467,93.29255972
57.8,68.4,4.020694278,66.34617787
73,44,3.397351967,53.75140919
73.6,58,2.252908572,65.07114953
71.4,45.3,6.894622486,55.84743531
97,97.3,1.94129475,98.83885108
44.5,79.3,6.729189734,68.68346378
98.6,49.8,9.768768211,67.11379687
76.6,77.3,1.775551097,77.92180465
99.7,65.7,7.971267129,77.99455967
72.2,56.5,0.6509482309,61.77827659
72.5,43.2,8.381927756,54.61119342
88.4,70.8,4.732846612,77.24170757
58.6,40.7,9.775936748,47.06247013
99.9,77.9,7.174715832,85.58473734
75.2,76.9,7.875208209,77.90811076
66.7,60,5.035620817,63.56387974
77,98.7,5.845726222,92.28890028
100.3,96,4.053570294,97.72331403
86.5,69.7,7.593244349,77.14526486
94.3,65.5,5.729780128,75.38652455
79.7,71.1,1.840106756,75.00994646
76.7,63.1,5.784212158,68.7657178
43.1,64.4,7.833570717,59.31947341
99.6,91.7,5.256373325,95.59817685
59.4,75.9,2.861771665,72.1480915
91.5,93.6,8.655130784,94.85588304
50,72.4,2.586173606,66.62482379
67.3,100.3,2.734158749,91.08060931
87.4,46.6,0.8691016061,61.68576237
42.3,75,9.343785029,64.58928298
90.6,58.1,0.3930563649,70.38920274
92.8,65.9,3.074904043,75.77499552
40.7,55.6,6.327571011,50.82669771
72.2,61.2,0.2869777049,64.87711579
42.3,47.8,5.773189612,46.96668137
74.5,100.7,8.851893073,93.95531177
84.4,44,7.155817451,59.32437522
48.9,76.8,5.331812048,68.99491297
83.1,70.3,8.394549828,76.1738878
47.3,75.3,8.156563887,66.3282236
51.6,70.2,6.03967898,64.46864083
73.3,86,6.020315985,82.03963689
45.2,58.7,0.9737750794,54.55864244
79.4,90.6,1.555154353,88.42746941
94.3,60.8,9.267580592,73.08807062
52,92.2,2.269027134,79.25634968
83.5,70.9,9.745294394,75.2827696
91,48.1,6.696685967,62.35401888
41.2,50.6,6.383228655,47.94148809
97.1,63.6,1.175533261,76.18305195
47.6,44.8,3.265620591,46.54614096
91.4,92.8,6.125569994,92.95305015
66.4,86.6,0.1566524951,80.89745
53.8,73,4.217164512,68.2143048
46.1,86.2,6.304816913,74.91664681
50.1,49,2.416573392,50.03105393
86.2,57.6,0.6422060038,67.58340437
89.3,46.6,6.202740182,62.47476498
63.3,52.9,5.625982503,58.08893117
50.2,67.4,4.876833697,61.8691402
90,82.1,5.422226214,85.27761419
95.2,74.3,8.99647333,81.51477756
61,77.1,3.56492404,73.27136814
44.3,40.4,3.74906415,42.75788721
90.3,58.7,0.5276189824,69.25483282
55.3,79.3,9.253839448,72.19568749
68.5,79.4,3.496016997,77.50589695
86.8,73.7,1.10205044,78.66383889
64.1,93.1,2.981722236,84.01410569
77.3,66.1,2.19242009,70.19754569
53.1,47.1,8.506576043,50.34097412
52.8,45.5,2.408982105,48.63302244
81.8,93.4,6.431375523,89.75096479
53.6,92.3,2.766436334,80.44240188
88.9,65.9,0.9008983883,73.67504181
42.5,87.6,9.191125028,74.20262313
68.6,61.3,5.909200896,64.02667251
61.3,46.4,1.521884672,53.2403917
70.3,100.2,5.516453511,91.41955117
86.7,56.1,1.043789545,67.17821911
96.2,94.3,6.413681612,96.34906263
61.5,70.5,4.879901097,68.30834103
82.7,100.6,4.258537595,94.94072216
63.1,59.3,4.863504024,61.12974463
62.1,77.7,2.698699592,73.71891556
78.5,52.2,8.629168272,61.45962675
82.5,73.6,2.746028972,78.02685939
66.3,90.8,0.1597518878,84.60561639
48.7,50.3,4.431772474,50.46769758
74.6,80,9.003899527,79.72554742
52.4,78.6,2.50971061,71.12618603
96.5,44.8,1.961591805,62.42222128
67.9,61.1,1.710310689,65.1958824
58.7,100.5,7.882122359,86.86447528
86.7,72.5,3.795957022,78.4117979
70.3,45.4,7.018926491,55.22123296
88.3,61.8,0.8177890426,71.1709652
45.5,97.3,7.359698845,81.92857359
52.6,48.9,4.702410407,51.11748009
65.3,93.3,4.75014214,84.45798591
85.6,79.6,9.056810497,82.97366989
40.6,57.9,4.238712599,52.86688217
47.8,47.2,2.108592099,49.24976946
97.8,91.1,1.702291437,93.69040553
97,91.2,0.5136129627,93.22274044
56.5,92,6.814566907,81.73008669
77.6,41.5,8.663236972,54.41478735
49.3,82.4,7.166949518,72.914755
53.5,46.6,1.688652613,49.39109795
95.3,88.9,4.754329756,92.02830533
41.3,65,7.951450675,57.96900656
97.6,86.3,8.034322618,91.712728
73.9,79,7.070471472,78.96503594
48.9,44.4,7.829573932,46.70573992
74.3,41.7,6.888633303,53.28725796
84.6,50.5,2.970142299,63.53517937
61.8,86.2,9.935138015,79.59551713
79.2,97.5,0.8001597846,92.85605627
50.4,62.6,0.374426955,59.36392259
60.3,96.4,9.564334001,85.84605435
96.4,74.2,2.921125643,81.61452471
91,69.8,9.841108987,77.08887255
41.6,72,8.288784226,63.35939564
90,96.3,3.227397095,95.34883965
85,57.8,6.259574225,68.62981278
82.9,94.9,0.562926857,92.4547508
58,42.2,9.023576383,47.61854938
80.3,58.7,3.299893353,66.15612755
54,53.5,8.932454298,55.44629083
46.5,62.2,8.896426775,58.34660221
44.3,50.6,6.916988782,49.76306254
59.5,69.4,0.09238483637,66.96164901
41.4,48.7,9.486237073,47.41266745
90.1,74.6,3.896320268,80.4754328
41.6,54,3.194280729,50.90312459
99.5,45.2,6.387626155,63.93839666
61.3,87.5,8.746245361,80.57586982
88.3,98.1,5.863533293,96.15787066
92.3,97.7,1.317317586,96.48716422
80.1,78.9,8.31375924,79.69822575
46,76.4,6.256945329,68.21914514
44.8,74.2,4.094417988,65.78393319
42.3,53.4,8.006601845,51.61489059
85.3,85.1,3.436718112,85.75258523
64.4,42.3,5.91600853,50.29264191
76.1,57.4,6.035726297,64.15700651
44.6,61.9,0.623370471,57.66507851
41.2,81.9,8.42200268,68.67579781
72.4,85.4,3.975063324,82.91465888
64,77.8,3.657421609,74.58902677
86.6,53.1,0.0856437502,64.68216802
49.4,73.1,4.68043204,65.37857287
82.2,98,4.347619906,93.78363998
96.4,92.1,3.45110086,94.15136697
56.1,67,6.040943941,65.10488937
92.2,42.1,8.039442011,59.14820217
84.8,99.7,1.994742503,94.89838499
51.7,87,3.620010609,76.05594964
77.8,68.4,7.629730495,72.75076628
90.6,93.4,7.670948724,92.65915319
51.9,99.7,5.051613293,85.60783534
70,40.3,5.747333175,51.9226212
70.1,97.4,8.847422632,89.87748935
84.5,88.1,0.2587430556,88.62454167
50.1,63.5,0.3132139561,59.12018585
53.9,70.2,8.512634194,65.35683899
98.1,58.6,2.249214176,72.67279337
93,60.5,7.702846569,71.30522969
55.1,63,4.714928135,61.41196342
91,75.3,7.872055674,81.49923774
41.3,82,8.540707366,70.24361242
81.8,63.7,0.5352018587,70.51706116
80,72.2,7.52394623,75.8341041
67.9,62,1.526047954,64.50465874
52.3,70.1,2.458725706,65.66092737
76.3,90.5,4.66053043,86.2300132
84,53.9,4.099930349,63.89495187
44.9,64.9,5.469135183,59.02673863
47.4,48.2,7.270491086,49.72886034
64.9,78.9,6.038141057,74.51980619
84.8,91,2.288479955,90.52949053
98.5,42.7,6.94941069,61.9801728
57.7,96.2,1.20567934,83.590213
66.2,94.3,6.484924097,85.06678228
58.6,64.2,6.778512396,64.29401405
77.8,88.6,1.261166073,85.55628225
55.4,70.4,9.184696677,66.67178426
44,75.9,3.906724934,65.81562627
55.8,44.5,5.084750382,48.28382829
50.5,93,9.45225381,79.22252858
44.1,41.7,2.317846627,42.97544449
87.2,99.8,1.954736444,95.86277001
42.2,64.2,1.209092639,58.84646973
67.1,97.1,0.248494077,89.03313852
40.2,99.7,5.82388803,81.20608472
71.3,94.9,7.355507381,87.27808552
53.1,80.9,9.489713297,72.58231609
86.2,97,2.28063497,94.7830136
54.4,90.7,3.252807733,79.33119791
90,67.6,7.977617558,75.16673905
45.7,56.9,1.664320688,54.84535587
56.2,99,2.045078183,86.59461744
85.8,46.6,1.196466636,60.94599234
42.7,91.7,1.075021194,76.03884279
43.8,62.8,4.754083866,58.08327229
99,87.9,8.937789052,93.10454735
53.7,74.5,4.032097217,67.85857589
88.8,82.2,9.086513025,84.77580751
57.9,61.5,6.01730381,62.2298902
91.5,42.9,1.171507394,60.61201457
86.8,50.4,2.667468288,63.45889171
59.9,51,9.872727336,55.08906417
95.3,47.8,3.927003497,64.51342315
63.1,91.7,5.419587321,83.12947075
98.4,96.6,4.742853472,97.55772617
89.5,60,9.336531708,70.51908877
53.3,57.8,0.8941653452,56.41684954
98.4,81.8,8.625483265,87.41213573
56,100.9,6.293769706,87.55525049
98.1,60.3,6.99962937,73.54043032
45.6,84.1,4.288445081,71.59313714
62.1,71.6,2.575121508,69.32019653
50.5,78.9,6.489786016,71.24319755
78.5,70.7,9.297638836,74.2777069
72.8,85.7,7.200750866,83.00792571
49.9,62.4,0.5500800196,60.009963
94.6,90.3,7.738518993,91.89791749
75.1,76.2,1.10787253,76.1923009
